Scenario,Month,FanEnergy(kWh),HeatingEnergy(therms),CoolingEnergy(kWh),FanEnergy($),HeatingEnergy($),CoolingEnergy($),MonthlyCost($)
msp_2011_102-BBG-VB-15_2011-a, 05,17.77,10.47,137.07,2.34,8.69,18.01,29.04
msp_2011_102-BBG-VB-15_2011-a, 06,33.88,1.75,346.87,4.45,1.45,45.58,51.48
msp_2011_102-BBG-VB-15_2011-a, 07,59.81,0.0,652.08,7.86,0.0,85.68,93.54
msp_2011_102-BBG-VB-15_2011-a, 08,36.36,0.14,385.76,4.78,0.12,50.69,55.58
msp_2011_102-BBG-VB-15_2011-a, 09,22.65,13.71,172.31,2.98,11.38,22.64,37.0
msp_2011_102-BBG-VB-15_2011-a, 10,23.68,52.05,0.42,3.11,43.2,0.05,46.37
msp_2011_102-BBG-VB-15_2011-a, 11,58.13,128.03,0.0,7.64,106.27,0.0,113.91
msp_2011_102-BBG-VB-15_2011-a, 12,97.7,215.17,0.0,12.84,178.59,0.0,191.43
msp_2011_102-BBG-VB-30_2011-a, 01,117.33,258.41,0.0,15.42,214.48,0.0,229.9
msp_2011_102-BBG-VB-30_2011-a, 02,74.71,164.54,0.0,9.82,136.57,0.0,146.39
msp_2011_102-BBG-VB-30_2011-a, 03,53.03,116.79,0.0,6.97,96.93,0.0,103.9
msp_2011_102-BBG-VB-30_2011-a, 04,34.05,65.92,44.23,4.47,54.71,5.81,65.0
msp_2011_102-BBG-VB-30_2011-a, 05,17.65,10.46,135.86,2.32,8.68,17.85,28.85
msp_2011_102-BBG-VB-30_2011-a, 06,33.68,1.75,344.76,4.43,1.46,45.3,51.18
msp_2011_102-BBG-VB-30_2011-a, 07,59.53,0.0,649.06,7.82,0.0,85.29,93.11
msp_2011_102-BBG-VB-30_2011-a, 08,36.2,0.14,384.13,4.76,0.12,50.47,55.35
msp_2011_102-BBG-VB-30_2011-a, 09,22.7,13.64,173.12,2.98,11.32,22.75,37.05
msp_2011_102-BBG-VB-30_2011-a, 10,23.54,51.72,0.51,3.09,42.93,0.07,46.09
msp_2011_102-BBG-VB-30_2011-a, 11,57.94,127.6,0.0,7.61,105.91,0.0,113.52
msp_2011_102-BBG-VB-30_2011-a, 12,97.42,214.56,0.0,12.8,178.09,0.0,190.89
msp_2011_102-BBG-VB-45_2011-a, 01,117.35,258.46,0.0,15.42,214.52,0.0,229.94
msp_2011_102-BBG-VB-45_2011-a, 02,74.88,164.93,0.0,9.84,136.89,0.0,146.73
msp_2011_102-BBG-VB-45_2011-a, 03,53.07,116.89,0.0,6.97,97.02,0.0,103.99
msp_2011_102-BBG-VB-45_2011-a, 04,34.05,66.21,42.85,4.47,54.95,5.63,65.06
msp_2011_102-BBG-VB-45_2011-a, 05,17.17,10.62,130.17,2.26,8.82,17.1,28.18
msp_2011_102-BBG-VB-45_2011-a, 06,32.67,1.8,334.19,4.29,1.5,43.91,49.7
msp_2011_102-BBG-VB-45_2011-a, 07,58.31,0.0,636.17,7.66,0.0,83.59,91.25
msp_2011_102-BBG-VB-45_2011-a, 08,35.29,0.14,374.76,4.64,0.11,49.24,54.0
msp_2011_102-BBG-VB-45_2011-a, 09,22.35,13.67,169.37,2.94,11.35,22.26,36.54
msp_2011_102-BBG-VB-45_2011-a, 10,23.67,52.05,0.36,3.11,43.2,0.05,46.36
msp_2011_102-BBG-VB-45_2011-a, 11,58.07,127.89,0.0,7.63,106.15,0.0,113.78
msp_2011_102-BBG-VB-45_2011-a, 12,97.38,214.47,0.0,12.8,178.01,0.0,190.81
msp_2011_102-BBG-VB-60_2011-a, 01,117.53,258.85,0.0,15.44,214.84,0.0,230.29
msp_2011_102-BBG-VB-60_2011-a, 02,75.35,165.95,0.0,9.9,137.74,0.0,147.64
msp_2011_102-BBG-VB-60_2011-a, 03,53.63,118.11,0.0,7.05,98.03,0.0,105.08
msp_2011_102-BBG-VB-60_2011-a, 04,34.19,67.08,40.15,4.49,55.68,5.28,65.45
msp_2011_102-BBG-VB-60_2011-a, 05,16.36,10.95,120.35,2.15,9.09,15.81,27.06
msp_2011_102-BBG-VB-60_2011-a, 06,30.98,1.9,316.32,4.07,1.58,41.56,47.21
msp_2011_102-BBG-VB-60_2011-a, 07,56.24,0.0,614.34,7.39,0.0,80.72,88.12
msp_2011_102-BBG-VB-60_2011-a, 08,33.56,0.14,356.9,4.41,0.11,46.9,51.42
msp_2011_102-BBG-VB-60_2011-a, 09,21.25,13.85,157.29,2.79,11.5,20.67,34.96
msp_2011_102-BBG-VB-60_2011-a, 10,24.1,53.05,0.1,3.17,44.03,0.01,47.21
msp_2011_102-BBG-VB-60_2011-a, 11,58.35,128.52,0.0,7.67,106.67,0.0,114.34
msp_2011_102-BBG-VB-60_2011-a, 12,97.42,214.56,0.0,12.8,178.08,0.0,190.88
msp_2011_102-BBG-VB0_2011-a, 01,118.18,260.27,0.0,15.53,216.03,0.0,231.55
msp_2011_102-BBG-VB0_2011-a, 02,75.47,166.21,0.0,9.92,137.95,0.0,147.87
msp_2011_102-BBG-VB0_2011-a, 03,53.66,118.18,0.0,7.05,98.09,0.0,105.14
msp_2011_102-BBG-VB0_2011-a, 04,34.29,66.56,43.72,4.51,55.24,5.75,65.5
msp_2011_102-BBG-VB0_2011-a, 05,17.58,10.61,134.53,2.31,8.8,17.68,28.79
msp_2011_102-BBG-VB0_2011-a, 06,33.48,1.78,342.69,4.4,1.48,45.03,50.91
msp_2011_102-BBG-VB0_2011-a, 07,59.35,0.0,647.18,7.8,0.0,85.04,92.84
msp_2011_102-BBG-VB0_2011-a, 08,35.89,0.14,380.91,4.72,0.12,50.05,54.89
msp_2011_102-BBG-VB0_2011-a, 09,22.37,13.83,168.91,2.94,11.48,22.19,36.61
msp_2011_102-BBG-VB0_2011-a, 10,23.92,52.63,0.27,3.14,43.68,0.04,46.86
msp_2011_102-BBG-VB0_2011-a, 11,58.46,128.76,0.0,7.68,106.87,0.0,114.55
msp_2011_102-BBG-VB0_2011-a, 12,98.07,215.98,0.0,12.89,179.27,0.0,192.15
msp_2011_102-BBG-VB15_2011-a, 01,118.47,260.91,0.0,15.57,216.55,0.0,232.12
msp_2011_102-BBG-VB15_2011-a, 02,75.79,166.92,0.0,9.96,138.54,0.0,148.5
msp_2011_102-BBG-VB15_2011-a, 03,53.93,118.78,0.0,7.09,98.59,0.0,105.67
msp_2011_102-BBG-VB15_2011-a, 04,34.39,67.07,42.32,4.52,55.67,5.56,65.75
msp_2011_102-BBG-VB15_2011-a, 05,17.22,10.78,130.07,2.26,8.95,17.09,28.3
msp_2011_102-BBG-VB15_2011-a, 06,32.75,1.82,335.0,4.3,1.51,44.02,49.84
msp_2011_102-BBG-VB15_2011-a, 07,58.44,0.0,637.69,7.68,0.0,83.79,91.47
msp_2011_102-BBG-VB15_2011-a, 08,35.06,0.15,372.41,4.61,0.12,48.93,53.66
msp_2011_102-BBG-VB15_2011-a, 09,21.92,13.93,163.85,2.88,11.57,21.53,35.98
msp_2011_102-BBG-VB15_2011-a, 10,24.14,53.13,0.18,3.17,44.1,0.02,47.3
msp_2011_102-BBG-VB15_2011-a, 11,58.71,129.3,0.0,7.71,107.32,0.0,115.03
msp_2011_102-BBG-VB15_2011-a, 12,98.25,216.39,0.0,12.91,179.6,0.0,192.51
msp_2011_102-BBG-VB30_2011-a, 01,118.5,260.98,0.0,15.57,216.61,0.0,232.18
msp_2011_102-BBG-VB30_2011-a, 02,75.95,167.26,0.0,9.98,138.83,0.0,148.81
msp_2011_102-BBG-VB30_2011-a, 03,54.17,119.31,0.0,7.12,99.02,0.0,106.14
msp_2011_102-BBG-VB30_2011-a, 04,34.45,67.6,40.46,4.53,56.11,5.32,65.95
msp_2011_102-BBG-VB30_2011-a, 05,16.7,10.99,123.76,2.19,9.12,16.26,27.57
msp_2011_102-BBG-VB30_2011-a, 06,31.73,1.88,324.2,4.17,1.56,42.6,48.33
msp_2011_102-BBG-VB30_2011-a, 07,57.16,0.0,624.14,7.51,0.0,82.01,89.52
msp_2011_102-BBG-VB30_2011-a, 08,33.95,0.15,360.94,4.46,0.12,47.43,52.01
msp_2011_102-BBG-VB30_2011-a, 09,21.3,14.03,157.09,2.8,11.64,20.64,35.08
msp_2011_102-BBG-VB30_2011-a, 10,24.34,53.58,0.09,3.2,44.47,0.01,47.68
msp_2011_102-BBG-VB30_2011-a, 11,58.82,129.54,0.0,7.73,107.52,0.0,115.25
msp_2011_102-BBG-VB30_2011-a, 12,98.23,216.34,0.0,12.91,179.57,0.0,192.47
msp_2011_102-BBG-VB45_2011-a, 01,118.37,260.69,0.0,15.55,216.38,0.0,231.93
msp_2011_102-BBG-VB45_2011-a, 02,76.06,167.51,0.0,9.99,139.03,0.0,149.02
msp_2011_102-BBG-VB45_2011-a, 03,54.43,119.88,0.0,7.15,99.5,0.0,106.65
msp_2011_102-BBG-VB45_2011-a, 04,34.51,68.21,38.21,4.53,56.61,5.02,66.17
msp_2011_102-BBG-VB45_2011-a, 05,16.05,11.23,115.96,2.11,9.32,15.24,26.66
msp_2011_102-BBG-VB45_2011-a, 06,30.45,1.95,310.6,4.0,1.62,40.81,46.43
msp_2011_102-BBG-VB45_2011-a, 07,55.56,0.0,607.16,7.3,0.0,79.78,87.08
msp_2011_102-BBG-VB45_2011-a, 08,32.61,0.15,347.07,4.28,0.12,45.6,50.01
msp_2011_102-BBG-VB45_2011-a, 09,20.56,14.13,148.98,2.7,11.73,19.58,34.0
msp_2011_102-BBG-VB45_2011-a, 10,24.55,54.06,0.03,3.23,44.87,0.0,48.1
msp_2011_102-BBG-VB45_2011-a, 11,58.86,129.64,0.0,7.73,107.6,0.0,115.34
msp_2011_102-BBG-VB45_2011-a, 12,98.07,215.99,0.0,12.89,179.27,0.0,192.16
msp_2011_102-BBG-VB60_2011-a, 01,118.17,260.26,0.0,15.53,216.02,0.0,231.54
msp_2011_102-BBG-VB60_2011-a, 02,76.14,167.68,0.0,10.0,139.17,0.0,149.18
msp_2011_102-BBG-VB60_2011-a, 03,54.7,120.47,0.0,7.19,99.99,0.0,107.18
msp_2011_102-BBG-VB60_2011-a, 04,34.57,68.85,35.74,4.54,57.15,4.7,66.38
msp_2011_102-BBG-VB60_2011-a, 05,15.36,11.5,107.53,2.02,9.55,14.13,25.69
msp_2011_102-BBG-VB60_2011-a, 06,29.0,2.03,295.24,3.81,1.68,38.8,44.29
msp_2011_102-BBG-VB60_2011-a, 07,53.76,0.0,588.0,7.06,0.0,77.26,84.33
msp_2011_102-BBG-VB60_2011-a, 08,31.13,0.14,331.83,4.09,0.12,43.6,47.81
msp_2011_102-BBG-VB60_2011-a, 09,19.75,14.23,140.26,2.6,11.81,18.43,32.84
msp_2011_102-BBG-VB60_2011-a, 10,24.77,54.55,0.0,3.25,45.28,0.0,48.53
msp_2011_102-BBG-VB60_2011-a, 11,58.87,129.67,0.0,7.74,107.62,0.0,115.36
msp_2011_102-BBG-VB60_2011-a, 12,97.85,215.5,0.0,12.86,178.87,0.0,191.73
msp_2011_102_1VB-15, 01,120.9,266.26,0.0,15.89,221.0,0.0,236.88
msp_2011_102_1VB-15, 02,76.77,169.07,0.0,10.09,140.33,0.0,150.42
msp_2011_102_1VB-15, 03,54.22,119.41,0.0,7.12,99.11,0.0,106.23
msp_2011_102_1VB-15, 04,35.23,67.02,51.24,4.63,55.63,6.73,66.99
msp_2011_102_1VB-15, 05,19.88,10.59,158.19,2.61,8.79,20.79,32.19
msp_2011_102_1VB-15, 06,37.21,1.77,381.23,4.89,1.47,50.09,56.45
msp_2011_102_1VB-15, 07,63.98,0.0,696.53,8.41,0.0,91.52,99.93
msp_2011_102_1VB-15, 08,39.73,0.19,420.32,5.22,0.16,55.23,60.61
msp_2011_102_1VB-15, 09,24.96,14.23,193.6,3.28,11.81,25.44,40.53
msp_2011_102_1VB-15, 10,24.25,53.16,1.07,3.19,44.12,0.14,47.45
msp_2011_102_1VB-15, 11,59.79,131.67,0.0,7.86,109.29,0.0,117.14
msp_2011_102_1VB-15, 12,100.69,221.77,0.0,13.23,184.07,0.0,197.3
msp_2011_102_1VB-15-a, 01,118.41,260.78,0.0,15.56,216.45,0.0,232.01
msp_2011_102_1VB-15-a, 02,74.9,164.96,0.0,9.84,136.92,0.0,146.76
msp_2011_102_1VB-15-a, 03,52.68,116.03,0.0,6.92,96.3,0.0,103.23
msp_2011_102_1VB-15-a, 04,34.21,64.78,51.24,4.5,53.77,6.73,65.0
msp_2011_102_1VB-15-a, 05,19.72,9.98,159.16,2.59,8.29,20.91,31.79
msp_2011_102_1VB-15-a, 06,37.27,1.62,382.33,4.9,1.35,50.24,56.48
msp_2011_102_1VB-15-a, 07,63.87,0.0,695.0,8.39,0.0,91.32,99.72
msp_2011_102_1VB-15-a, 08,39.91,0.15,422.15,5.24,0.12,55.47,60.84
msp_2011_102_1VB-15-a, 09,24.75,13.49,194.77,3.25,11.19,25.59,40.04
msp_2011_102_1VB-15-a, 10,23.28,50.99,1.19,3.06,42.32,0.16,45.54
msp_2011_102_1VB-15-a, 11,58.13,128.02,0.0,7.64,106.26,0.0,113.9
msp_2011_102_1VB-15-a, 12,98.44,216.8,0.0,12.93,179.94,0.0,192.87
msp_2011_102_1VB-30, 01,120.94,266.36,0.0,15.89,221.07,0.0,236.97
msp_2011_102_1VB-30, 02,76.67,168.86,0.0,10.07,140.15,0.0,150.23
msp_2011_102_1VB-30, 03,54.07,119.08,0.0,7.1,98.84,0.0,105.94
msp_2011_102_1VB-30, 04,35.22,67.02,51.22,4.63,55.62,6.73,66.98
msp_2011_102_1VB-30, 05,19.82,10.62,157.34,2.6,8.82,20.67,32.1
msp_2011_102_1VB-30, 06,37.06,1.78,379.62,4.87,1.48,49.88,56.23
msp_2011_102_1VB-30, 07,63.79,0.0,694.53,8.38,0.0,91.26,99.64
msp_2011_102_1VB-30, 08,39.66,0.19,419.68,5.21,0.16,55.15,60.52
msp_2011_102_1VB-30, 09,25.11,14.22,195.14,3.3,11.8,25.64,40.74
msp_2011_102_1VB-30, 10,24.23,53.05,1.38,3.18,44.03,0.18,47.39
msp_2011_102_1VB-30, 11,59.77,131.64,0.0,7.85,109.26,0.0,117.12
msp_2011_102_1VB-30, 12,100.74,221.86,0.0,13.24,184.15,0.0,197.38
msp_2011_102_1VB-30-a, 01,118.46,260.89,0.0,15.57,216.54,0.0,232.11
msp_2011_102_1VB-30-a, 02,74.81,164.76,0.0,9.83,136.75,0.0,146.58
msp_2011_102_1VB-30-a, 03,52.54,115.72,0.0,6.9,96.04,0.0,102.95
msp_2011_102_1VB-30-a, 04,34.22,64.79,51.23,4.5,53.77,6.73,65.0
msp_2011_102_1VB-30-a, 05,19.65,10.02,158.33,2.58,8.32,20.8,31.71
msp_2011_102_1VB-30-a, 06,37.12,1.64,380.78,4.88,1.36,50.03,56.27
msp_2011_102_1VB-30-a, 07,63.69,0.0,693.08,8.37,0.0,91.07,99.44
msp_2011_102_1VB-30-a, 08,39.85,0.15,421.55,5.24,0.12,55.39,60.75
msp_2011_102_1VB-30-a, 09,24.9,13.48,196.38,3.27,11.19,25.8,40.27
msp_2011_102_1VB-30-a, 10,23.27,50.89,1.52,3.06,42.24,0.2,45.5
msp_2011_102_1VB-30-a, 11,58.12,128.01,0.0,7.64,106.25,0.0,113.88
msp_2011_102_1VB-30-a, 12,98.49,216.91,0.0,12.94,180.04,0.0,192.98
msp_2011_102_1VB-45, 01,121.52,267.63,0.0,15.97,222.13,0.0,238.1
msp_2011_102_1VB-45, 02,77.24,170.11,0.0,10.15,141.19,0.0,151.34
msp_2011_102_1VB-45, 03,54.37,119.74,0.0,7.14,99.38,0.0,106.53
msp_2011_102_1VB-45, 04,35.36,67.66,49.61,4.65,56.16,6.52,67.32
msp_2011_102_1VB-45, 05,19.27,10.87,150.68,2.53,9.02,19.8,31.35
msp_2011_102_1VB-45, 06,35.94,1.84,367.89,4.72,1.53,48.34,54.59
msp_2011_102_1VB-45, 07,62.5,0.0,680.95,8.21,0.0,89.48,97.69
msp_2011_102_1VB-45, 08,38.65,0.19,409.27,5.08,0.16,53.78,59.02
msp_2011_102_1VB-45, 09,24.74,14.36,190.81,3.25,11.92,25.07,40.24
msp_2011_102_1VB-45, 10,24.49,53.71,0.96,3.22,44.58,0.13,47.92
msp_2011_102_1VB-45, 11,60.22,132.62,0.0,7.91,110.07,0.0,117.99
msp_2011_102_1VB-45, 12,101.15,222.77,0.0,13.29,184.9,0.0,198.19
msp_2011_102_1VB-45-a, 01,119.06,262.21,0.0,15.64,217.64,0.0,233.28
msp_2011_102_1VB-45-a, 02,75.39,166.04,0.0,9.91,137.81,0.0,147.72
msp_2011_102_1VB-45-a, 03,52.85,116.39,0.0,6.94,96.61,0.0,103.55
msp_2011_102_1VB-45-a, 04,34.35,65.44,49.61,4.51,54.31,6.52,65.35
msp_2011_102_1VB-45-a, 05,19.1,10.26,151.63,2.51,8.52,19.92,30.95
msp_2011_102_1VB-45-a, 06,36.0,1.7,368.99,4.73,1.41,48.49,54.63
msp_2011_102_1VB-45-a, 07,62.39,0.0,679.5,8.2,0.0,89.29,97.48
msp_2011_102_1VB-45-a, 08,38.82,0.15,411.07,5.1,0.13,54.01,59.24
msp_2011_102_1VB-45-a, 09,24.54,13.63,192.06,3.23,11.31,25.24,39.77
msp_2011_102_1VB-45-a, 10,23.53,51.57,1.04,3.09,42.8,0.14,46.03
msp_2011_102_1VB-45-a, 11,58.58,129.01,0.0,7.7,107.08,0.0,114.78
msp_2011_102_1VB-45-a, 12,98.92,217.86,0.0,13.0,180.83,0.0,193.83
msp_2011_102_1VB-60, 01,122.4,269.58,0.0,16.08,223.75,0.0,239.83
msp_2011_102_1VB-60, 02,78.24,172.31,0.0,10.28,143.02,0.0,153.3
msp_2011_102_1VB-60, 03,55.38,121.97,0.0,7.28,101.24,0.0,108.51
msp_2011_102_1VB-60, 04,35.68,69.14,46.05,4.69,57.38,6.05,68.12
msp_2011_102_1VB-60, 05,18.23,11.34,137.95,2.4,9.41,18.13,29.93
msp_2011_102_1VB-60, 06,33.88,1.97,346.21,4.45,1.64,45.49,51.58
msp_2011_102_1VB-60, 07,60.09,0.0,655.54,7.9,0.0,86.14,94.03
msp_2011_102_1VB-60, 08,36.52,0.2,387.45,4.8,0.17,50.91,55.88
msp_2011_102_1VB-60, 09,23.42,14.71,175.67,3.08,12.21,23.08,38.37
msp_2011_102_1VB-60, 10,25.12,55.24,0.39,3.3,45.85,0.05,49.2
msp_2011_102_1VB-60, 11,60.91,134.15,0.0,8.0,111.35,0.0,119.35
msp_2011_102_1VB-60, 12,101.75,224.1,0.0,13.37,186.01,0.0,199.38
msp_2011_102_1VB-60-a, 01,119.96,264.2,0.0,15.76,219.28,0.0,235.05
msp_2011_102_1VB-60-a, 02,76.4,168.27,0.0,10.04,139.67,0.0,149.71
msp_2011_102_1VB-60-a, 03,53.87,118.65,0.0,7.08,98.48,0.0,105.56
msp_2011_102_1VB-60-a, 04,34.68,66.92,46.02,4.56,55.55,6.05,66.15
msp_2011_102_1VB-60-a, 05,18.05,10.73,138.76,2.37,8.91,18.23,29.51
msp_2011_102_1VB-60-a, 06,33.93,1.82,347.19,4.46,1.51,45.62,51.59
msp_2011_102_1VB-60-a, 07,59.97,0.0,654.06,7.88,0.0,85.94,93.82
msp_2011_102_1VB-60-a, 08,36.68,0.16,389.06,4.82,0.13,51.12,56.07
msp_2011_102_1VB-60-a, 09,23.21,13.98,176.8,3.05,11.61,23.23,37.89
msp_2011_102_1VB-60-a, 10,24.16,53.11,0.42,3.17,44.08,0.05,47.31
msp_2011_102_1VB-60-a, 11,59.29,130.58,0.0,7.79,108.38,0.0,116.17
msp_2011_102_1VB-60-a, 12,99.54,219.23,0.0,13.08,181.96,0.0,195.04
msp_2011_102_1VB-75, 01,123.47,271.93,0.0,16.22,225.7,0.0,241.92
msp_2011_102_1VB-75, 02,79.44,174.95,0.0,10.44,145.21,0.0,155.65
msp_2011_102_1VB-75, 03,56.81,125.13,0.0,7.47,103.85,0.0,111.32
msp_2011_102_1VB-75, 04,36.17,71.49,40.02,4.75,59.34,5.26,69.35
msp_2011_102_1VB-75, 05,16.74,12.06,119.31,2.2,10.01,15.68,27.89
msp_2011_102_1VB-75, 06,31.05,2.17,316.12,4.08,1.8,41.54,47.42
msp_2011_102_1VB-75, 07,56.62,0.0,618.84,7.44,0.0,81.32,88.76
msp_2011_102_1VB-75, 08,33.2,0.21,353.25,4.36,0.17,46.42,50.95
msp_2011_102_1VB-75, 09,21.43,15.22,153.04,2.82,12.63,20.11,35.56
msp_2011_102_1VB-75, 10,26.02,57.3,0.05,3.42,47.56,0.01,50.99
msp_2011_102_1VB-75, 11,61.73,135.95,0.0,8.11,112.84,0.0,120.95
msp_2011_102_1VB-75, 12,102.49,225.72,0.0,13.47,187.34,0.0,200.81
msp_2011_102_1VB-75-a, 01,121.02,266.53,0.0,15.9,221.22,0.0,237.12
msp_2011_102_1VB-75-a, 02,77.6,170.91,0.0,10.2,141.85,0.0,152.05
msp_2011_102_1VB-75-a, 03,55.31,121.81,0.0,7.27,101.1,0.0,108.37
msp_2011_102_1VB-75-a, 04,35.16,69.27,39.9,4.62,57.5,5.24,67.36
msp_2011_102_1VB-75-a, 05,16.52,11.44,119.91,2.17,9.5,15.76,27.42
msp_2011_102_1VB-75-a, 06,31.07,2.01,316.87,4.08,1.67,41.64,47.39
msp_2011_102_1VB-75-a, 07,56.5,0.0,617.29,7.42,0.0,81.11,88.54
msp_2011_102_1VB-75-a, 08,33.34,0.16,354.66,4.38,0.14,46.6,51.12
msp_2011_102_1VB-75-a, 09,21.2,14.48,154.0,2.79,12.02,20.24,35.04
msp_2011_102_1VB-75-a, 10,25.05,55.15,0.06,3.29,45.78,0.01,49.08
msp_2011_102_1VB-75-a, 11,60.11,132.38,0.0,7.9,109.88,0.0,117.77
msp_2011_102_1VB-75-a, 12,100.27,220.83,0.0,13.18,183.29,0.0,196.46
msp_2011_102_1VB0, 01,121.29,267.13,0.0,15.94,221.72,0.0,237.65
msp_2011_102_1VB0, 02,77.18,169.97,0.0,10.14,141.08,0.0,151.22
msp_2011_102_1VB0, 03,54.58,120.21,0.0,7.17,99.77,0.0,106.95
msp_2011_102_1VB0, 04,35.33,67.5,50.03,4.64,56.03,6.57,67.24
msp_2011_102_1VB0, 05,19.6,10.73,154.67,2.58,8.9,20.32,31.8
msp_2011_102_1VB0, 06,36.69,1.8,375.74,4.82,1.5,49.37,55.69
msp_2011_102_1VB0, 07,63.36,0.0,689.95,8.33,0.0,90.66,98.98
msp_2011_102_1VB0, 08,39.07,0.19,413.65,5.13,0.16,54.35,59.65
msp_2011_102_1VB0, 09,24.54,14.36,188.78,3.23,11.91,24.81,39.95
msp_2011_102_1VB0, 10,24.47,53.72,0.74,3.22,44.58,0.1,47.9
msp_2011_102_1VB0, 11,60.09,132.34,0.0,7.9,109.84,0.0,117.73
msp_2011_102_1VB0, 12,100.98,222.39,0.0,13.27,184.59,0.0,197.85
msp_2011_102_1VB0-a, 01,118.8,261.66,0.0,15.61,217.17,0.0,232.79
msp_2011_102_1VB0-a, 02,75.31,165.86,0.0,9.9,137.67,0.0,147.56
msp_2011_102_1VB0-a, 03,53.05,116.83,0.0,6.97,96.97,0.0,103.94
msp_2011_102_1VB0-a, 04,34.31,65.25,49.99,4.51,54.16,6.57,65.23
msp_2011_102_1VB0-a, 05,19.42,10.12,155.52,2.55,8.4,20.44,31.38
msp_2011_102_1VB0-a, 06,36.73,1.66,376.7,4.83,1.37,49.5,55.7
msp_2011_102_1VB0-a, 07,63.23,0.0,688.28,8.31,0.0,90.44,98.75
msp_2011_102_1VB0-a, 08,39.24,0.15,415.33,5.16,0.12,54.57,59.85
msp_2011_102_1VB0-a, 09,24.32,13.61,189.83,3.2,11.29,24.94,39.43
msp_2011_102_1VB0-a, 10,23.49,51.54,0.78,3.09,42.78,0.1,45.97
msp_2011_102_1VB0-a, 11,58.43,128.68,0.0,7.68,106.81,0.0,114.49
msp_2011_102_1VB0-a, 12,98.72,217.42,0.0,12.97,180.46,0.0,193.43
msp_2011_102_1VB15, 01,121.8,268.26,0.0,16.01,222.66,0.0,238.66
msp_2011_102_1VB15, 02,77.7,171.12,0.0,10.21,142.03,0.0,152.24
msp_2011_102_1VB15, 03,55.04,121.23,0.0,7.23,100.62,0.0,107.85
msp_2011_102_1VB15, 04,35.49,68.3,47.99,4.66,56.69,6.31,67.66
msp_2011_102_1VB15, 05,19.07,10.97,148.19,2.51,9.11,19.47,31.09
msp_2011_102_1VB15, 06,35.68,1.87,365.12,4.69,1.55,47.98,54.22
msp_2011_102_1VB15, 07,62.14,0.0,677.14,8.16,0.0,88.98,97.14
msp_2011_102_1VB15, 08,37.92,0.2,401.8,4.98,0.16,52.8,57.94
msp_2011_102_1VB15, 09,23.93,14.54,181.65,3.14,12.07,23.87,39.08
msp_2011_102_1VB15, 10,24.79,54.48,0.54,3.26,45.22,0.07,48.55
msp_2011_102_1VB15, 11,60.48,133.2,0.0,7.95,110.55,0.0,118.5
msp_2011_102_1VB15, 12,101.33,223.17,0.0,13.31,185.23,0.0,198.55
msp_2011_102_1VB15-a, 01,119.33,262.81,0.0,15.68,218.14,0.0,233.82
msp_2011_102_1VB15-a, 02,75.84,167.03,0.0,9.97,138.64,0.0,148.6
msp_2011_102_1VB15-a, 03,53.51,117.86,0.0,7.03,97.82,0.0,104.86
msp_2011_102_1VB15-a, 04,34.47,66.05,47.92,4.53,54.82,6.3,65.64
msp_2011_102_1VB15-a, 05,18.88,10.36,148.93,2.48,8.6,19.57,30.65
msp_2011_102_1VB15-a, 06,35.71,1.72,365.98,4.69,1.43,48.09,54.21
msp_2011_102_1VB15-a, 07,62.0,0.0,675.38,8.15,0.0,88.74,96.89
msp_2011_102_1VB15-a, 08,38.07,0.15,403.31,5.0,0.13,52.99,58.12
msp_2011_102_1VB15-a, 09,23.69,13.79,182.63,3.11,11.45,24.0,38.56
msp_2011_102_1VB15-a, 10,23.81,52.31,0.56,3.13,43.42,0.07,46.62
msp_2011_102_1VB15-a, 11,58.83,129.56,0.0,7.73,107.53,0.0,115.26
msp_2011_102_1VB15-a, 12,99.08,218.22,0.0,13.02,181.13,0.0,194.15
msp_2011_102_1VB30, 01,122.35,269.46,0.0,16.08,223.65,0.0,239.72
msp_2011_102_1VB30, 02,78.23,172.29,0.0,10.28,143.0,0.0,153.28
msp_2011_102_1VB30, 03,55.58,122.42,0.0,7.3,101.61,0.0,108.91
msp_2011_102_1VB30, 04,35.69,69.27,45.49,4.69,57.49,5.98,68.16
msp_2011_102_1VB30, 05,18.39,11.29,139.75,2.42,9.37,18.36,30.15
msp_2011_102_1VB30, 06,34.38,1.96,351.38,4.52,1.63,46.17,52.31
msp_2011_102_1VB30, 07,60.56,0.0,660.56,7.96,0.0,86.8,94.76
msp_2011_102_1VB30, 08,36.49,0.2,387.16,4.79,0.16,50.87,55.83
msp_2011_102_1VB30, 09,23.17,14.76,172.88,3.04,12.25,22.72,38.01
msp_2011_102_1VB30, 10,25.17,55.35,0.37,3.31,45.94,0.05,49.29
msp_2011_102_1VB30, 11,60.88,134.08,0.0,8.0,111.29,0.0,119.29
msp_2011_102_1VB30, 12,101.71,224.01,0.0,13.36,185.93,0.0,199.29
msp_2011_102_1VB30-a, 01,119.88,264.03,0.0,15.75,219.15,0.0,234.9
msp_2011_102_1VB30-a, 02,76.38,168.21,0.0,10.04,139.62,0.0,149.65
msp_2011_102_1VB30-a, 03,54.06,119.07,0.0,7.1,98.83,0.0,105.93
msp_2011_102_1VB30-a, 04,34.67,67.03,45.39,4.56,55.63,5.96,66.15
msp_2011_102_1VB30-a, 05,18.18,10.68,140.43,2.39,8.86,18.45,29.7
