Scenario,Month,Illuminance(lux)
lowE(2)/lowE(4)-argon-BBG15, 09,323.82
lowE(2)/lowE(4)-argon-BBG15, 10,295.0
lowE(2)/lowE(4)-argon-BBG15, 11,300.31
lowE(2)/lowE(4)-argon-BBG15, 12,412.36
lowE(2)/lowE(4)-argon-BBG30, 01,163.05
lowE(2)/lowE(4)-argon-BBG30, 02,205.03
lowE(2)/lowE(4)-argon-BBG30, 03,207.67
lowE(2)/lowE(4)-argon-BBG30, 04,196.57
lowE(2)/lowE(4)-argon-BBG30, 05,183.37
lowE(2)/lowE(4)-argon-BBG30, 06,178.8
lowE(2)/lowE(4)-argon-BBG30, 07,174.24
lowE(2)/lowE(4)-argon-BBG30, 08,192.63
lowE(2)/lowE(4)-argon-BBG30, 09,206.11
lowE(2)/lowE(4)-argon-BBG30, 10,192.28
lowE(2)/lowE(4)-argon-BBG30, 11,139.72
lowE(2)/lowE(4)-argon-BBG30, 12,120.35
lowE(2)/lowE(4)-argon-BBG45, 01,99.72
lowE(2)/lowE(4)-argon-BBG45, 02,123.16
lowE(2)/lowE(4)-argon-BBG45, 03,120.19
lowE(2)/lowE(4)-argon-BBG45, 04,110.33
lowE(2)/lowE(4)-argon-BBG45, 05,100.96
lowE(2)/lowE(4)-argon-BBG45, 06,97.34
lowE(2)/lowE(4)-argon-BBG45, 07,94.86
lowE(2)/lowE(4)-argon-BBG45, 08,106.39
lowE(2)/lowE(4)-argon-BBG45, 09,117.34
lowE(2)/lowE(4)-argon-BBG45, 10,112.87
lowE(2)/lowE(4)-argon-BBG45, 11,84.57
lowE(2)/lowE(4)-argon-BBG45, 12,72.89
lowE(2)/lowE(4)-argon-BBG60, 01,54.78
lowE(2)/lowE(4)-argon-BBG60, 02,67.15
lowE(2)/lowE(4)-argon-BBG60, 03,64.83
lowE(2)/lowE(4)-argon-BBG60, 04,58.96
lowE(2)/lowE(4)-argon-BBG60, 05,53.89
lowE(2)/lowE(4)-argon-BBG60, 06,51.92
lowE(2)/lowE(4)-argon-BBG60, 07,50.58
lowE(2)/lowE(4)-argon-BBG60, 08,56.81
lowE(2)/lowE(4)-argon-BBG60, 09,63.15
lowE(2)/lowE(4)-argon-BBG60, 10,61.29
lowE(2)/lowE(4)-argon-BBG60, 11,46.15
lowE(2)/lowE(4)-argon-BBG60, 12,39.93
lowE(2)/lowE(4)-argon-BBG75, 01,22.56
lowE(2)/lowE(4)-argon-BBG75, 02,28.04
lowE(2)/lowE(4)-argon-BBG75, 03,27.69
lowE(2)/lowE(4)-argon-BBG75, 04,25.88
lowE(2)/lowE(4)-argon-BBG75, 05,23.76
lowE(2)/lowE(4)-argon-BBG75, 06,22.49
lowE(2)/lowE(4)-argon-BBG75, 07,21.91
lowE(2)/lowE(4)-argon-BBG75, 08,24.83
lowE(2)/lowE(4)-argon-BBG75, 09,27.16
lowE(2)/lowE(4)-argon-BBG75, 10,25.79
lowE(2)/lowE(4)-argon-BBG75, 11,19.09
lowE(2)/lowE(4)-argon-BBG75, 12,16.42
lowE(2)/lowE(4)-argon-HTcellular, 01,522.46
lowE(2)/lowE(4)-argon-HTcellular, 02,690.16
lowE(2)/lowE(4)-argon-HTcellular, 03,782.5
lowE(2)/lowE(4)-argon-HTcellular, 04,870.89
lowE(2)/lowE(4)-argon-HTcellular, 05,872.91
lowE(2)/lowE(4)-argon-HTcellular, 06,891.7
lowE(2)/lowE(4)-argon-HTcellular, 07,857.64
lowE(2)/lowE(4)-argon-HTcellular, 08,863.21
lowE(2)/lowE(4)-argon-HTcellular, 09,813.9
lowE(2)/lowE(4)-argon-HTcellular, 10,678.25
lowE(2)/lowE(4)-argon-HTcellular, 11,451.32
lowE(2)/lowE(4)-argon-HTcellular, 12,374.44
lowE(2)/lowE(4)-argon-LTcellular, 01,222.63
lowE(2)/lowE(4)-argon-LTcellular, 02,291.84
lowE(2)/lowE(4)-argon-LTcellular, 03,329.0
lowE(2)/lowE(4)-argon-LTcellular, 04,366.83
lowE(2)/lowE(4)-argon-LTcellular, 05,368.01
lowE(2)/lowE(4)-argon-LTcellular, 06,377.25
lowE(2)/lowE(4)-argon-LTcellular, 07,362.7
lowE(2)/lowE(4)-argon-LTcellular, 08,363.83
lowE(2)/lowE(4)-argon-LTcellular, 09,342.54
lowE(2)/lowE(4)-argon-LTcellular, 10,284.88
lowE(2)/lowE(4)-argon-LTcellular, 11,191.64
lowE(2)/lowE(4)-argon-LTcellular, 12,160.17
lowE(2)/lowE(4)-argon-VB-15, 01,1522.12
lowE(2)/lowE(4)-argon-VB-15, 02,1027.32
lowE(2)/lowE(4)-argon-VB-15, 03,1087.94
lowE(2)/lowE(4)-argon-VB-15, 04,680.47
lowE(2)/lowE(4)-argon-VB-15, 05,692.97
lowE(2)/lowE(4)-argon-VB-15, 06,714.08
lowE(2)/lowE(4)-argon-VB-15, 07,698.41
lowE(2)/lowE(4)-argon-VB-15, 08,726.05
lowE(2)/lowE(4)-argon-VB-15, 09,831.06
lowE(2)/lowE(4)-argon-VB-15, 10,1125.57
lowE(2)/lowE(4)-argon-VB-15, 11,864.51
lowE(2)/lowE(4)-argon-VB-15, 12,1325.36
lowE(2)/lowE(4)-argon-VB-30, 01,1578.96
lowE(2)/lowE(4)-argon-VB-30, 02,1434.36
lowE(2)/lowE(4)-argon-VB-30, 03,2103.38
lowE(2)/lowE(4)-argon-VB-30, 04,1109.52
lowE(2)/lowE(4)-argon-VB-30, 05,878.18
lowE(2)/lowE(4)-argon-VB-30, 06,917.35
lowE(2)/lowE(4)-argon-VB-30, 07,898.04
lowE(2)/lowE(4)-argon-VB-30, 08,1031.47
lowE(2)/lowE(4)-argon-VB-30, 09,2007.06
lowE(2)/lowE(4)-argon-VB-30, 10,1959.65
lowE(2)/lowE(4)-argon-VB-30, 11,913.98
lowE(2)/lowE(4)-argon-VB-30, 12,1270.8
lowE(2)/lowE(4)-argon-VB-45, 01,1088.22
lowE(2)/lowE(4)-argon-VB-45, 02,1320.58
lowE(2)/lowE(4)-argon-VB-45, 03,2575.93
lowE(2)/lowE(4)-argon-VB-45, 04,1425.54
lowE(2)/lowE(4)-argon-VB-45, 05,932.74
lowE(2)/lowE(4)-argon-VB-45, 06,1013.47
lowE(2)/lowE(4)-argon-VB-45, 07,985.13
lowE(2)/lowE(4)-argon-VB-45, 08,1186.01
lowE(2)/lowE(4)-argon-VB-45, 09,2977.3
lowE(2)/lowE(4)-argon-VB-45, 10,2113.22
lowE(2)/lowE(4)-argon-VB-45, 11,678.85
lowE(2)/lowE(4)-argon-VB-45, 12,834.24
lowE(2)/lowE(4)-argon-VB-60, 01,513.51
lowE(2)/lowE(4)-argon-VB-60, 02,749.07
lowE(2)/lowE(4)-argon-VB-60, 03,1696.54
lowE(2)/lowE(4)-argon-VB-60, 04,1054.18
lowE(2)/lowE(4)-argon-VB-60, 05,664.07
lowE(2)/lowE(4)-argon-VB-60, 06,804.23
lowE(2)/lowE(4)-argon-VB-60, 07,774.17
lowE(2)/lowE(4)-argon-VB-60, 08,865.31
lowE(2)/lowE(4)-argon-VB-60, 09,2138.01
lowE(2)/lowE(4)-argon-VB-60, 10,1229.43
lowE(2)/lowE(4)-argon-VB-60, 11,355.32
lowE(2)/lowE(4)-argon-VB-60, 12,367.69
lowE(2)/lowE(4)-argon-VB-75, 01,120.93
lowE(2)/lowE(4)-argon-VB-75, 02,204.93
lowE(2)/lowE(4)-argon-VB-75, 03,463.17
lowE(2)/lowE(4)-argon-VB-75, 04,418.87
lowE(2)/lowE(4)-argon-VB-75, 05,285.95
lowE(2)/lowE(4)-argon-VB-75, 06,260.93
lowE(2)/lowE(4)-argon-VB-75, 07,255.45
lowE(2)/lowE(4)-argon-VB-75, 08,348.1
lowE(2)/lowE(4)-argon-VB-75, 09,635.12
lowE(2)/lowE(4)-argon-VB-75, 10,295.48
lowE(2)/lowE(4)-argon-VB-75, 11,108.85
lowE(2)/lowE(4)-argon-VB-75, 12,82.98
lowE(2)/lowE(4)-argon-VB0, 01,975.78
lowE(2)/lowE(4)-argon-VB0, 02,544.59
lowE(2)/lowE(4)-argon-VB0, 03,509.89
lowE(2)/lowE(4)-argon-VB0, 04,507.57
lowE(2)/lowE(4)-argon-VB0, 05,510.48
lowE(2)/lowE(4)-argon-VB0, 06,521.49
lowE(2)/lowE(4)-argon-VB0, 07,507.65
lowE(2)/lowE(4)-argon-VB0, 08,527.86
lowE(2)/lowE(4)-argon-VB0, 09,497.55
lowE(2)/lowE(4)-argon-VB0, 10,463.2
lowE(2)/lowE(4)-argon-VB0, 11,578.12
lowE(2)/lowE(4)-argon-VB0, 12,877.57
lowE(2)/lowE(4)-argon-VB15, 01,490.4
lowE(2)/lowE(4)-argon-VB15, 02,360.85
lowE(2)/lowE(4)-argon-VB15, 03,363.99
lowE(2)/lowE(4)-argon-VB15, 04,375.63
lowE(2)/lowE(4)-argon-VB15, 05,369.81
lowE(2)/lowE(4)-argon-VB15, 06,375.82
lowE(2)/lowE(4)-argon-VB15, 07,364.8
lowE(2)/lowE(4)-argon-VB15, 08,380.64
lowE(2)/lowE(4)-argon-VB15, 09,374.1
lowE(2)/lowE(4)-argon-VB15, 10,333.59
lowE(2)/lowE(4)-argon-VB15, 11,334.62
lowE(2)/lowE(4)-argon-VB15, 12,453.46
lowE(2)/lowE(4)-argon-VB30, 01,188.29
lowE(2)/lowE(4)-argon-VB30, 02,237.94
lowE(2)/lowE(4)-argon-VB30, 03,251.74
lowE(2)/lowE(4)-argon-VB30, 04,250.22
lowE(2)/lowE(4)-argon-VB30, 05,240.67
lowE(2)/lowE(4)-argon-VB30, 06,243.08
lowE(2)/lowE(4)-argon-VB30, 07,235.32
lowE(2)/lowE(4)-argon-VB30, 08,246.79
lowE(2)/lowE(4)-argon-VB30, 09,252.58
lowE(2)/lowE(4)-argon-VB30, 10,228.32
lowE(2)/lowE(4)-argon-VB30, 11,161.52
lowE(2)/lowE(4)-argon-VB30, 12,139.7
lowE(2)/lowE(4)-argon-VB45, 01,118.5
lowE(2)/lowE(4)-argon-VB45, 02,147.99
lowE(2)/lowE(4)-argon-VB45, 03,153.69
lowE(2)/lowE(4)-argon-VB45, 04,148.59
lowE(2)/lowE(4)-argon-VB45, 05,140.45
lowE(2)/lowE(4)-argon-VB45, 06,140.63
lowE(2)/lowE(4)-argon-VB45, 07,136.0
lowE(2)/lowE(4)-argon-VB45, 08,143.93
lowE(2)/lowE(4)-argon-VB45, 09,151.93
lowE(2)/lowE(4)-argon-VB45, 10,140.16
lowE(2)/lowE(4)-argon-VB45, 11,100.91
lowE(2)/lowE(4)-argon-VB45, 12,86.53
lowE(2)/lowE(4)-argon-VB60, 01,66.57
lowE(2)/lowE(4)-argon-VB60, 02,82.77
lowE(2)/lowE(4)-argon-VB60, 03,84.73
lowE(2)/lowE(4)-argon-VB60, 04,81.84
lowE(2)/lowE(4)-argon-VB60, 05,77.5
lowE(2)/lowE(4)-argon-VB60, 06,76.98
lowE(2)/lowE(4)-argon-VB60, 07,74.45
lowE(2)/lowE(4)-argon-VB60, 08,79.22
lowE(2)/lowE(4)-argon-VB60, 09,83.78
lowE(2)/lowE(4)-argon-VB60, 10,77.75
lowE(2)/lowE(4)-argon-VB60, 11,56.34
lowE(2)/lowE(4)-argon-VB60, 12,48.39
lowE(2)/lowE(4)-argon-VB75, 01,27.32
lowE(2)/lowE(4)-argon-VB75, 02,34.79
lowE(2)/lowE(4)-argon-VB75, 03,36.93
lowE(2)/lowE(4)-argon-VB75, 04,36.84
lowE(2)/lowE(4)-argon-VB75, 05,35.4
lowE(2)/lowE(4)-argon-VB75, 06,34.66
lowE(2)/lowE(4)-argon-VB75, 07,33.46
lowE(2)/lowE(4)-argon-VB75, 08,35.63
lowE(2)/lowE(4)-argon-VB75, 09,36.75
lowE(2)/lowE(4)-argon-VB75, 10,33.23
lowE(2)/lowE(4)-argon-VB75, 11,23.27
lowE(2)/lowE(4)-argon-VB75, 12,19.77
